"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X210","2020-02-12 09:00:00","38.000","45.000","0.500","22.700","0.610","1014.000","","0.000","-99.000","-99.000","-99.000","22.700","","15.900",""
"C0D430","2020-02-12 09:00:00","87.000","0.000","0.000","18.500","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","18.500","","13.200",""
"C0AD30","2020-02-12 09:00:00","20.000","0.000","0.000","21.000","0.640","1016.300","","0.000","-99.000","-99.000","-99.000","21.000","","16.500",""
"C0R240","2020-02-12 09:00:00","87.000","0.000","0.200","23.600","0.540","1009.900","","0.000","-99.000","-99.000","-99.000","23.600","","14.900",""
"C0AI30","2020-02-12 09:00:00","26.000","0.000","0.000","20.500","0.720","1018.500","","0.000","-99.000","-99.000","-99.000","20.500","","16.500",""
"C0U960","2020-02-12 09:00:00","1885.000","162.000","1.800","12.000","0.680","819.200","","0.000","-99.000","-99.000","-99.000","12.000","","3.100",""
"C0T9E0","2020-02-12 09:00:00","415.000","242.000","1.000","19.100","0.620","975.100","","0.000","-99.000","-99.000","-99.000","19.100","","16.100",""
"C0D550","2020-02-12 09:00:00","1956.000","146.000","0.500","12.600","0.510","815.700","","0.000","-99.000","-99.000","-99.000","12.600","","7.400",""
"C0C630","2020-02-12 09:00:00","209.000","136.000","1.500","19.800","0.610","996.200","","0.000","-99.000","-99.000","-99.000","19.800","","15.100",""
"C0W150","2020-02-12 09:00:00","42.000","265.000","1.300","17.800","0.760","1016.200","","0.000","-99.000","-99.000","-99.000","18.200","","15.500",""
"C0X060","2020-02-12 09:00:00","19.000","62.000","0.700","22.400","0.670","1019.700","","0.000","-99.000","-99.000","-99.000","22.400","","14.100",""
"C0R510","2020-02-12 09:00:00","31.000","352.000","0.900","22.600","0.590","1017.400","","0.000","-99.000","-99.000","-99.000","22.600","","17.800",""
"C0AC60","2020-02-12 09:00:00","55.000","102.000","0.400","18.900","0.950","1014.300","","0.000","-99.000","-99.000","-99.000","18.900","","14.300",""
"C0UA70","2020-02-12 09:00:00","547.000","183.000","1.500","19.100","0.770","959.300","","0.000","-99.000","-99.000","-99.000","19.100","","15.200",""
"C0G740","2020-02-12 09:00:00","24.000","119.000","1.700","20.500","0.790","1017.600","","0.000","-99.000","-99.000","-99.000","20.500","","16.400",""
"C0F9N0","2020-02-12 09:00:00","75.000","247.000","0.400","21.000","0.710","1011.500","","0.000","-99.000","-99.000","-99.000","21.000","","17.300",""
"C0F9T0","2020-02-12 09:00:00","111.000","195.000","1.400","19.800","0.790","1006.900","","0.000","-99.000","-99.000","-99.000","20.100","","17.000",""
"C0S710","2020-02-12 09:00:00","382.000","2.000","1.200","17.400","0.780","979.800","","0.000","-99.000","-99.000","-99.000","17.400","","14.100",""
"C0M680","2020-02-12 09:00:00","37.000","79.000","0.500","21.400","0.690","1017.600","","0.000","-99.000","-99.000","-99.000","21.400","","16.700",""
"C0X220","2020-02-12 09:00:00","26.000","149.000","1.100","21.600","0.680","1017.100","","0.000","-99.000","-99.000","-99.000","21.600","","16.200",""
"C0R560","2020-02-12 09:00:00","22.000","322.000","1.100","21.600","0.710","1018.600","","0.000","-99.000","-99.000","-99.000","21.600","","17.800",""
"C0F9P0","2020-02-12 09:00:00","26.000","207.000","0.800","21.700","0.780","1017.900","","0.000","-99.000","-99.000","-99.000","21.700","","16.600",""
"C0O970","2020-02-12 09:00:00","71.000","65.000","1.300","22.800","0.680","1012.600","","0.000","-99.000","-99.000","-99.000","22.800","","15.700",""
"C0F0B0","2020-02-12 09:00:00","311.000","61.000","0.600","20.300","0.640","984.400","","0.000","-99.000","-99.000","-99.000","20.300","","13.700",""
"C0R700","2020-02-12 09:00:00","19.000","78.000","4.900","24.200","0.590","1018.600","","0.000","13.200","83.000","","24.200","","22.400",""
"C0R620","2020-02-12 09:00:00","34.000","84.000","2.800","24.800","0.730","1018.100","","0.000","-99.000","-99.000","-99.000","24.800","","22.700",""
"C0C660","2020-02-12 09:00:00","176.000","93.000","1.200","21.400","0.590","1000.100","","0.000","-99.000","-99.000","-99.000","21.400","","15.100",""
"C0SA10","2020-02-12 09:00:00","411.000","0.000","0.000","20.200","0.690","975.700","","0.000","-99.000","-99.000","-99.000","20.200","","16.800",""
"C0M740","2020-02-12 09:00:00","15.000","101.000","1.600","21.400","0.720","1017.800","","0.000","-99.000","-99.000","-99.000","21.400","","16.400",""
"C0K460","2020-02-12 09:00:00","60.000","157.000","1.300","21.600","0.630","1012.400","","0.000","-99.000","-99.000","-99.000","21.600","","16.700",""
"C0X100","2020-02-12 09:00:00","10.000","111.000","1.100","23.000","0.540","1017.400","","0.000","-99.000","-99.000","-99.000","23.000","","18.700",""
"C0K560","2020-02-12 09:00:00","117.000","332.000","0.300","22.600","0.610","1007.500","","0.000","-99.000","-99.000","-99.000","22.600","","15.500",""
"C0R150","2020-02-12 09:00:00","105.000","123.000","0.900","24.500","0.420","1006.900","","0.000","-99.000","-99.000","-99.000","24.500","","17.800",""
"C0S690","2020-02-12 09:00:00","522.000","0.000","0.200","20.300","0.770","963.100","","0.000","-99.000","-99.000","-99.000","20.300","","16.500",""
"C0U870","2020-02-12 09:00:00","474.000","131.000","1.100","20.500","0.630","967.700","","0.000","-99.000","-99.000","-99.000","20.500","","15.400",""
"C0A520","2020-02-12 09:00:00","48.000","96.000","0.900","18.600","0.860","1015.300","","0.000","-99.000","-99.000","-99.000","18.600","","14.400",""
"C0X130","2020-02-12 09:00:00","27.000","83.000","0.700","23.000","0.660","1016.500","","0.000","-99.000","-99.000","-99.000","23.000","","17.000",""
"C0V400","2020-02-12 09:00:00","56.000","95.000","1.200","22.300","0.710","1013.400","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0UA40","2020-02-12 09:00:00","1121.000","192.000","2.500","17.800","0.630","895.700","","0.000","7.800","222.000","","17.800","","11.500",""
"C0G720","2020-02-12 09:00:00","50.000","134.000","1.800","20.100","0.720","1014.100","","0.000","-99.000","-99.000","-99.000","20.100","","16.500",""
"C0G890","2020-02-12 09:00:00","24.000","156.000","1.900","21.100","0.800","1017.100","","0.000","-99.000","-99.000","-99.000","21.100","","16.900",""
"C0I540","2020-02-12 09:00:00","3344.000","-99.000","-99.000","2.200","0.810","685.300","","-99.000","-99.000","-99.000","-99.000","2.600","","-0.200",""
"C0K390","2020-02-12 09:00:00","31.000","140.000","1.600","20.800","0.740","1016.600","","0.000","-99.000","-99.000","-99.000","20.800","","16.500",""
"C0T9A0","2020-02-12 09:00:00","498.000","216.000","0.600","18.400","0.610","965.200","","0.000","-99.000","-99.000","-99.000","18.400","","14.700",""
"C0AH40","2020-02-12 09:00:00","426.000","121.000","1.100","20.700","0.670","-99.000","","0.000","-99.000","-99.000","-99.000","20.700","","15.400",""
"C0X280","2020-02-12 09:00:00","22.000","119.000","1.100","22.100","0.660","1017.900","","0.000","-99.000","-99.000","-99.000","22.100","","16.300",""
"C0V620","2020-02-12 09:00:00","18.000","100.000","0.400","23.200","0.640","1018.200","","0.000","-99.000","-99.000","-99.000","23.200","","17.500",""
"C0H960","2020-02-12 09:00:00","120.000","188.000","1.000","19.800","0.770","1005.200","","0.000","-99.000","-99.000","-99.000","19.800","","16.300",""
"C0M530","2020-02-12 09:00:00","1385.000","0.000","0.200","16.300","0.500","873.900","","0.000","-99.000","-99.000","-99.000","16.300","","11.700",""
"C0R170","2020-02-12 09:00:00","26.000","0.000","0.200","22.000","0.680","1017.800","","0.000","-99.000","-99.000","-99.000","22.000","","16.900",""
"C0I420","2020-02-12 09:00:00","305.000","0.000","0.000","18.400","0.730","985.500","","0.000","-99.000","-99.000","-99.000","18.600","","14.200",""
"C0A640","2020-02-12 09:00:00","241.000","0.000","0.000","20.000","0.720","994.800","","0.000","-99.000","-99.000","-99.000","20.000","","14.200",""
"C0A930","2020-02-12 09:00:00","216.000","0.000","0.000","21.300","0.600","994.000","","0.000","-99.000","-99.000","-99.000","21.600","","13.500",""
"C0F9M0","2020-02-12 09:00:00","230.000","192.000","2.100","20.900","0.670","993.500","","0.000","-99.000","-99.000","-99.000","20.900","","15.600",""
"C0AC40","2020-02-12 09:00:00","1079.000","196.000","1.100","17.100","0.680","899.300","","0.000","-99.000","-99.000","-99.000","17.100","","11.000",""
"C0AI00","2020-02-12 09:00:00","188.000","0.000","0.200","20.300","0.740","999.600","","0.000","-99.000","-99.000","-99.000","20.300","","15.100",""
"C0T9M0","2020-02-12 09:00:00","92.000","303.000","1.700","21.700","0.700","1013.100","","0.000","-99.000","-99.000","-99.000","21.800","","16.900",""
"C0S960","2020-02-12 09:00:00","32.000","309.000","2.100","21.500","0.660","1018.200","","0.000","-99.000","-99.000","-99.000","21.600","","19.100",""
"C0K430","2020-02-12 09:00:00","30.000","134.000","1.900","21.300","0.750","1017.600","","0.000","-99.000","-99.000","-99.000","21.300","","16.100",""
"C0Z170","2020-02-12 09:00:00","199.000","0.000","0.200","20.600","0.740","1001.000","","0.000","-99.000","-99.000","-99.000","20.600","","14.600",""
"C0Z100","2020-02-12 09:00:00","36.000","240.000","1.500","20.800","0.710","1019.200","","0.000","-99.000","-99.000","-99.000","20.800","","15.500",""
"C0U710","2020-02-12 09:00:00","1942.000","0.000","0.200","11.000","0.520","812.700","","0.000","-99.000","-99.000","-99.000","11.000","","6.100",""
"C0SA30","2020-02-12 09:00:00","92.000","245.000","1.700","22.800","0.570","1012.300","","0.000","-99.000","-99.000","-99.000","22.800","","19.800",""
"C0V500","2020-02-12 09:00:00","6.000","52.000","0.900","22.800","0.630","1018.100","","0.000","-99.000","-99.000","-99.000","22.800","","19.700",""
"CM0160","2020-02-12 09:00:00","159.000","267.000","0.500","21.400","0.670","1003.400","","0.000","-99.000","-99.000","-99.000","21.400","","15.100",""
"C0V350","2020-02-12 09:00:00","36.000","62.000","0.700","24.200","0.640","1017.600","","0.000","-99.000","-99.000","-99.000","24.200","","15.500",""
"C0W120","2020-02-12 09:00:00","58.000","-99.000","-99.000","21.500","0.820","1013.200","","0.000","-99.000","-99.000","-99.000","21.500","","17.400",""
"C0R470","2020-02-12 09:00:00","103.000","12.000","0.700","23.500","0.490","1008.900","","0.000","-99.000","-99.000","-99.000","23.500","","17.700",""
"C0M770","2020-02-12 09:00:00","164.000","165.000","0.500","22.800","0.530","1000.900","","0.000","-99.000","-99.000","-99.000","22.800","","16.600",""
"C0S930","2020-02-12 09:00:00","248.000","131.000","0.500","19.400","0.720","994.400","","0.000","-99.000","-99.000","-99.000","19.400","","15.800",""
"C0E790","2020-02-12 09:00:00","344.000","261.000","0.600","20.900","0.620","980.100","","0.000","-99.000","-99.000","-99.000","20.900","","14.800",""
"C0O810","2020-02-12 09:00:00","161.000","37.000","1.600","22.500","0.700","1002.800","","0.000","-99.000","-99.000","-99.000","22.500","","15.800",""
"C0R520","2020-02-12 09:00:00","18.000","336.000","1.200","21.400","0.760","1018.900","","0.000","-99.000","-99.000","-99.000","21.400","","17.600",""
"C0G880","2020-02-12 09:00:00","92.000","140.000","1.000","21.900","0.620","1009.600","","0.000","-99.000","-99.000","-99.000","21.900","","17.200",""
"C0R260","2020-02-12 09:00:00","76.000","0.000","0.000","25.200","0.470","1011.400","","0.000","-99.000","-99.000","-99.000","25.200","","18.200",""
"C0U950","2020-02-12 09:00:00","1012.000","109.000","3.200","16.600","0.710","909.200","","0.000","-99.000","-99.000","-99.000","16.800","","11.400",""
"C0A660","2020-02-12 09:00:00","97.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9H0","2020-02-12 09:00:00","725.000","132.000","2.200","21.600","0.680","941.000","","0.000","-99.000","-99.000","-99.000","21.600","","14.400",""
"C0R270","2020-02-12 09:00:00","51.000","113.000","1.200","25.100","0.570","1013.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0O980","2020-02-12 09:00:00","18.000","0.000","0.100","23.500","0.650","1019.300","","0.000","-99.000","-99.000","-99.000","23.500","","15.600",""
"C0T9I0","2020-02-12 09:00:00","152.000","211.000","1.900","20.200","0.640","1005.300","","0.000","-99.000","-99.000","-99.000","20.200","","16.700",""
"C0V760","2020-02-12 09:00:00","30.000","96.000","1.400","23.200","0.630","1017.100","","0.000","-99.000","-99.000","-99.000","23.200","","18.100",""
"C0AG90","2020-02-12 09:00:00","25.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R570","2020-02-12 09:00:00","37.000","87.000","0.900","21.900","0.700","1014.900","","0.000","-99.000","-99.000","-99.000","21.900","","17.500",""
"C0O900","2020-02-12 09:00:00","9.000","58.000","0.400","22.500","0.990","1019.400","","0.000","-99.000","-99.000","-99.000","22.500","","15.900",""
"C0AD00","2020-02-12 09:00:00","86.000","5.000","1.200","20.300","0.760","1010.700","","0.000","-99.000","-99.000","-99.000","21.300","","15.800",""
"C0V700","2020-02-12 09:00:00","24.000","127.000","1.100","23.300","0.600","1016.900","","0.000","-99.000","-99.000","-99.000","23.300","","20.000",""
"C0AH00","2020-02-12 09:00:00","38.000","242.000","1.200","18.500","0.900","1016.000","","0.000","-99.000","-99.000","-99.000","18.500","","14.500",""
"C0X080","2020-02-12 09:00:00","2.000","123.000","1.000","23.200","0.630","1019.800","","0.000","-99.000","-99.000","-99.000","23.200","","14.100",""
"C0G910","2020-02-12 09:00:00","42.000","133.000","2.700","20.900","0.700","1016.200","","0.000","-99.000","-99.000","-99.000","21.000","","16.800",""
"C0I480","2020-02-12 09:00:00","2165.000","214.000","0.600","12.900","0.330","793.400","","0.000","-99.000","-99.000","-99.000","12.900","","6.500",""
"C0A860","2020-02-12 09:00:00","362.000","0.000","0.000","21.400","0.620","978.600","","0.000","-99.000","-99.000","-99.000","21.800","","15.500",""
"C0U940","2020-02-12 09:00:00","25.000","247.000","1.400","19.800","0.620","1019.600","","0.000","-99.000","-99.000","-99.000","19.800","","14.900",""
"C0S970","2020-02-12 09:00:00","19.000","301.000","1.200","22.700","0.670","1019.900","","0.000","-99.000","-99.000","-99.000","22.700","","19.600",""
"C0V260","2020-02-12 09:00:00","126.000","86.000","0.300","22.700","0.570","1005.600","","0.000","-99.000","-99.000","-99.000","22.700","","15.800",""
"C0H990","2020-02-12 09:00:00","3076.000","212.000","4.500","5.900","0.490","709.100","","0.000","-99.000","-99.000","-99.000","5.900","","1.900",""
"C0F9K0","2020-02-12 09:00:00","30.000","168.000","1.400","21.100","0.690","1015.400","","0.000","-99.000","-99.000","-99.000","21.100","","16.600",""
"C0AH90","2020-02-12 09:00:00","660.000","0.000","0.000","14.800","0.990","948.900","","0.000","-99.000","-99.000","-99.000","14.800","","6.500",""
"C0E730","2020-02-12 09:00:00","26.000","0.000","0.200","21.400","0.620","1015.800","","0.000","-99.000","-99.000","-99.000","21.400","","15.900",""
"C0V770","2020-02-12 09:00:00","26.000","92.000","0.800","22.400","0.600","1017.300","","0.000","-99.000","-99.000","-99.000","22.400","","17.500",""
"C0UA10","2020-02-12 09:00:00","1711.000","190.000","0.300","12.500","0.900","837.600","","0.000","-99.000","-99.000","-99.000","12.500","","5.700",""
"C0R660","2020-02-12 09:00:00","20.000","77.000","1.300","24.500","0.530","1018.800","","0.000","-99.000","-99.000","-99.000","24.500","","18.300",""
"C0M640","2020-02-12 09:00:00","155.000","0.000","0.000","22.300","0.600","1002.100","","0.000","-99.000","-99.000","-99.000","22.300","","16.400",""
"C0S660","2020-02-12 09:00:00","794.000","18.000","0.500","17.000","0.790","934.500","","0.000","-99.000","-99.000","-99.000","17.000","","11.400",""
"C0G900","2020-02-12 09:00:00","20.000","188.000","1.900","21.100","0.790","1016.600","","0.000","-99.000","-99.000","-99.000","21.100","","17.000",""
"C0AD40","2020-02-12 09:00:00","32.000","0.000","0.000","18.300","0.870","1017.000","","0.000","-99.000","-99.000","-99.000","18.300","","13.800",""
"C0UA00","2020-02-12 09:00:00","392.000","284.000","0.700","18.300","0.660","977.200","","0.000","-99.000","-99.000","-99.000","18.600","","11.500",""
"C0I080","2020-02-12 09:00:00","536.000","151.000","0.400","20.300","0.550","962.200","","0.000","-99.000","-99.000","-99.000","20.300","","14.200",""
"C0UA30","2020-02-12 09:00:00","1397.000","105.000","1.200","16.000","0.700","866.800","","0.000","-99.000","-99.000","-99.000","16.000","","10.400",""
"C0G750","2020-02-12 09:00:00","31.000","138.000","0.900","20.800","0.760","1017.600","","0.000","-99.000","-99.000","-99.000","20.800","","16.200",""
"C0G830","2020-02-12 09:00:00","27.000","154.000","1.800","19.800","0.840","1015.600","","0.000","-99.000","-99.000","-99.000","19.800","","16.400",""
"C0E810","2020-02-12 09:00:00","53.000","0.000","0.000","18.800","0.880","1014.400","","0.000","-99.000","-99.000","-99.000","18.800","","14.400",""
"C0R640","2020-02-12 09:00:00","21.000","39.000","2.900","22.400","0.650","1018.900","","0.000","-99.000","-99.000","-99.000","22.400","","18.300",""
"C0D580","2020-02-12 09:00:00","120.000","0.000","0.000","19.200","0.810","1006.300","","0.000","-99.000","-99.000","-99.000","19.200","","13.500",""
"C0M660","2020-02-12 09:00:00","40.000","129.000","1.600","21.600","0.630","1016.100","","0.000","-99.000","-99.000","-99.000","21.600","","16.500",""
